,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.59,0.64,0.68,0.49,0.56,0.44,0.56
amateur-scrolls.csv,0.35,0.63,0.52,0.0,0.8,0.0,0.39
arcallians.csv,0.67,0.74,0.75,0.5,0.56,0.54,0.56
gebr.csv,0.35,0.21,0.17,0.7,0.27,0.71,0.59
jfreereport.csv,0.46,0.21,0.26,0.17,0.66,0.41,0.17
kml.csv,0.05,0.0,0.05,0.62,0.51,0.76,0.61
multitude.csv,0.68,0.56,0.63,0.74,0.73,0.64,0.72
