,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,0.18,0.19,0.86,0.11,0.05,0.41
nsis.csv,0.4,1.0,0.12,0.12,0.8,0.3
papertoolkit.csv,0.03,0.05,0.0,1.0,0.05,0.0
plearn.csv,0.93,0.35,0.11,0.0,0.68,0.32
qdvdauthor.csv,0.47,0.64,0.09,0.0,0.99,0.41
tango-cs.csv,0.3,0.24,0.11,0.43,0.25,0.99
