,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,0.35,1.0,1.0,0.06,0.33,0.35
nsis.csv,0.26,1.0,0.06,0.07,0.69,0.3
papertoolkit.csv,0.2,1.0,0.0,1.0,1.0,0.0
plearn.csv,0.98,1.0,0.06,0.0,0.69,0.59
qdvdauthor.csv,0.33,0.95,0.05,0.0,1.0,0.37
tango-cs.csv,0.41,0.8,0.06,0.27,0.47,0.98
