,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,1.0,0.58,0.5,1.0,0.29,0.67,0.8,0.32
anaxagora.csv,0.6,0.2,0.71,1.0,1.0,0.78,0.67,0.19
botsnscouts.csv,0.71,0.37,0.62,0.96,0.26,0.74,0.86,0.24
emisview.csv,0.44,1.0,0.57,0.33,0.12,0.31,0.88,0.32
matrex.csv,0.5,0.23,0.48,0.69,0.1,0.97,0.89,0.27
mediaportal.csv,0.29,0.33,0.56,0.75,0.11,0.37,0.88,1.0
mediate.csv,0.55,0.2,1.0,0.64,0.2,0.48,0.84,0.18
ontopia.csv,0.38,0.19,0.58,0.51,0.15,0.56,1.0,0.16
