,f1,g,recall,precision,pf,wins
doomlegacy.csv,0.495,0.495,0.76,0.44,0.495,8
gamestone.csv,0.28500000000000003,0.29000000000000004,0.255,0.355,0.215,2
gbif-providertoolkit.csv,0.405,0.44,0.42,0.55,0.3,6
heekscad.csv,0.565,0.605,0.765,0.425,0.49,11
igarden.csv,0.525,0.55,0.53,0.44,0.315,10
levent.csv,0.12,0.115,0.095,0.49,0.07,1
libmesh.csv,0.23,0.18,0.175,0.32,0.315,0
openmsx.csv,0.365,0.475,0.485,0.365,0.46,3
pnotepad.csv,0.54,0.59,0.835,0.405,0.665,9
quark.csv,0.32,0.31,0.27,0.55,0.085,4
tango-cs.csv,0.45999999999999996,0.555,0.65,0.42000000000000004,0.5,7
xcsoar.csv,0.425,0.45999999999999996,0.485,0.44,0.31,5
