,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,0.41,0.22,0.2,0.94,0.0,0.18,0.17,0.27,0.2,0.07,0.49,0.14,0.21,0.33,0.1,0.43,0.61,0.12,0.31,0.36
alpine.csv,0.05,0.0,0.24,0.21,0.07,0.19,0.0,0.24,0.05,0.1,0.09,0.96,0.0,0.14,0.13,0.04,0.08,0.09,0.04,0.21
enzo.csv,0.63,0.43,0.65,0.27,0.16,0.6,0.19,0.23,0.1,0.7,0.91,0.17,0.22,0.46,0.75,0.43,0.99,0.23,0.81,0.61
flylinkdc.csv,0.3,1.0,0.36,0.27,0.0,0.25,0.1,0.22,0.03,0.05,0.57,0.19,0.24,0.42,0.19,0.4,0.23,0.24,0.48,0.11
fw4spl.csv,0.38,0.13,0.38,0.18,0.1,0.24,0.12,0.96,0.36,0.2,0.25,0.0,0.23,0.19,0.55,0.21,0.3,0.21,0.15,0.31
grisbi.csv,0.6,0.49,0.62,0.25,0.16,0.52,0.21,0.22,0.12,0.65,0.99,0.19,0.18,0.52,0.62,0.42,0.77,0.22,0.73,0.63
jcae.csv,0.0,0.0,0.13,0.0,0.0,0.0,1.0,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.26,0.0,0.0
jcl.csv,0.16,0.17,0.17,0.25,0.11,0.0,0.0,0.11,0.26,0.09,0.0,0.1,0.09,0.29,0.0,0.22,0.02,0.96,0.24,0.36
libarchive.csv,0.53,0.47,0.57,0.3,0.18,0.5,0.22,0.27,0.14,0.65,0.6,0.24,0.06,0.33,0.45,0.41,0.76,0.24,0.66,0.99
mimosa.csv,0.53,0.37,0.62,0.28,0.16,0.51,0.31,0.16,0.25,1.0,0.39,0.22,0.14,0.06,0.42,0.26,0.71,0.33,0.65,0.54
n2cms.csv,0.13,0.2,0.46,0.25,0.19,0.95,0.21,0.08,0.1,0.42,0.0,0.08,0.0,0.08,0.37,0.28,0.8,0.23,0.25,0.57
nabu-library.csv,0.54,0.45,0.31,0.26,0.04,0.46,0.21,0.26,0.29,0.35,0.71,0.17,0.23,0.46,0.99,0.36,0.47,0.22,0.49,0.09
net-snmp.csv,0.99,0.38,0.58,0.31,0.15,0.51,0.14,0.29,0.08,0.48,0.66,0.26,0.25,0.34,0.56,0.41,0.55,0.27,0.51,0.47
ossbuild.csv,0.45,0.51,0.42,0.32,0.17,0.41,0.45,0.18,1.0,0.46,0.06,0.19,0.11,0.37,0.19,0.45,0.24,0.5,0.28,0.4
quickfast.csv,0.54,0.47,0.53,0.25,0.13,0.53,0.26,0.26,0.16,0.57,0.58,0.2,0.0,0.38,0.4,0.36,0.76,0.24,0.99,0.58
tcvp.csv,0.2,0.09,0.19,0.15,0.0,0.33,0.21,0.03,0.06,0.18,0.09,0.09,1.0,0.14,0.22,0.0,0.21,0.21,0.28,0.18
vdsf.csv,0.58,0.3,0.64,0.22,0.92,0.53,0.14,0.21,0.22,0.58,0.83,0.14,0.2,0.57,0.66,0.38,0.85,0.24,0.67,0.53
virtuoso.csv,0.31,0.45,0.56,0.33,0.16,0.42,0.22,0.26,0.24,0.62,0.62,0.1,0.08,0.0,0.45,0.95,0.67,0.27,0.32,0.49
xbrlapi.csv,0.43,0.41,0.99,0.16,0.16,0.42,0.21,0.17,0.23,0.43,0.7,0.2,0.22,0.28,0.58,0.36,0.38,0.09,0.67,0.6
yarp.csv,0.38,0.47,0.35,0.27,0.12,0.33,0.37,0.18,0.17,0.38,0.56,0.2,0.24,0.96,0.22,0.04,0.46,0.12,0.47,0.14
