,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,6.0,3.0,0.0,0.0,1261.0,1.0,23.0,3.0,2.0,12.0,0.0,6.0,1.0,7.0,29.0,4.0,1.0,5.0,0.0,8.0
alpine.csv,1.0,135.0,0.0,13.0,9.0,0.0,87.0,0.0,6.0,0.0,0.0,0.0,82.0,0.0,0.0,3.0,0.0,7.0,1.0,4.0
enzo.csv,0.0,7.0,0.0,16.0,5.0,0.0,46.0,69.0,30.0,0.0,0.0,5.0,6.0,3.0,1.0,9.0,0.0,1.0,1.0,10.0
flylinkdc.csv,0.0,0.0,0.0,1.0,1261.0,6.0,11.0,14.0,14.0,2.0,0.0,0.0,0.0,2.0,55.0,3.0,0.0,7.0,1.0,0.0
fw4spl.csv,1.0,5.0,0.0,9.0,0.0,6.0,4.0,0.0,5.0,1.0,0.0,152.0,14.0,0.0,2.0,31.0,0.0,7.0,0.0,6.0
grisbi.csv,3.0,6.0,1.0,12.0,294.0,2.0,37.0,69.0,11.0,3.0,0.0,7.0,22.0,1.0,0.0,3.0,1.0,7.0,0.0,5.0
jcae.csv,91.0,135.0,0.0,282.0,1261.0,121.0,0.0,3.0,250.0,0.0,79.0,152.0,82.0,62.0,0.0,181.0,0.0,6.0,78.0,116.0
jcl.csv,5.0,2.0,0.0,6.0,0.0,121.0,87.0,35.0,7.0,2.0,79.0,18.0,11.0,0.0,191.0,23.0,0.0,0.0,1.0,2.0
libarchive.csv,0.0,7.0,1.0,0.0,2.0,2.0,36.0,12.0,6.0,3.0,0.0,10.0,18.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0
mimosa.csv,7.0,20.0,0.0,13.0,5.0,1.0,7.0,41.0,5.0,0.0,0.0,6.0,5.0,5.0,23.0,27.0,0.0,2.0,0.0,5.0
n2cms.csv,1.0,4.0,0.0,0.0,5.0,0.0,11.0,7.0,9.0,1.0,79.0,1.0,82.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
nabu-library.csv,1.0,3.0,0.0,4.0,2.0,1.0,35.0,22.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0
net-snmp.csv,0.0,0.0,0.0,4.0,299.0,1.0,19.0,12.0,8.0,0.0,0.0,20.0,3.0,2.0,0.0,5.0,0.0,2.0,0.0,7.0
ossbuild.csv,0.0,2.0,1.0,4.0,38.0,6.0,2.0,5.0,0.0,3.0,0.0,2.0,13.0,0.0,31.0,5.0,1.0,2.0,1.0,2.0
quickfast.csv,1.0,11.0,0.0,25.0,5.0,0.0,23.0,17.0,3.0,1.0,0.0,16.0,82.0,4.0,1.0,8.0,1.0,3.0,0.0,6.0
tcvp.csv,0.0,4.0,2.0,2.0,1261.0,3.0,15.0,11.0,7.0,8.0,1.0,19.0,0.0,0.0,0.0,181.0,0.0,3.0,0.0,0.0
vdsf.csv,1.0,6.0,0.0,9.0,0.0,6.0,45.0,72.0,5.0,1.0,0.0,11.0,19.0,0.0,2.0,32.0,0.0,7.0,2.0,6.0
virtuoso.csv,0.0,6.0,0.0,1.0,4.0,10.0,44.0,32.0,5.0,1.0,1.0,7.0,23.0,62.0,4.0,0.0,0.0,4.0,0.0,3.0
xbrlapi.csv,0.0,11.0,0.0,19.0,5.0,4.0,23.0,26.0,5.0,4.0,0.0,26.0,14.0,5.0,1.0,26.0,0.0,0.0,2.0,5.0
yarp.csv,3.0,3.0,6.0,2.0,46.0,6.0,6.0,16.0,0.0,0.0,2.0,3.0,1.0,0.0,13.0,6.0,0.0,6.0,1.0,1.0
