,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,3395.5,99.0,97.5,98.5,453.5,95.5,97.5
amateur-scrolls.csv,575.0,97.5,92.5,0.0,268.5,0.0,97.5
arcallians.csv,198.0,99.0,286.5,98.5,453.5,95.5,97.5
gebr.csv,198.0,99.0,196.5,98.5,551.0,97.5,196.0
jfreereport.csv,1057.5,89.5,82.5,98.5,266.5,95.5,196.0
kml.csv,198.0,99.0,196.5,98.5,460.5,97.5,196.0
multitude.csv,3277.5,184.0,97.5,98.5,460.5,97.5,196.0
