,recall,precision,pf,pci_20,ifa,wins
acdk.csv,0.47,0.55,0.25,0.57,1.0,16
auber.csv,0.78,0.36,0.77,0.46,2.0,1
cortex-vfx.csv,0.51,0.5,0.28,0.6,2.0,14
empserver.csv,0.66,0.42,0.49,0.46,1.0,11
flylegacy.csv,0.8,0.41,0.69,0.48,2.0,5
galaxium.csv,0.5,0.5,0.4,0.42,1.0,13
growl-for-windows.csv,0.3,0.5,0.12,0.34,3.0,3
k3d.csv,0.32,0.4,0.18,0.78,2.0,12
libarchive.csv,0.86,0.47,0.73,0.37,2.0,6
linux-ntfs.csv,0.62,0.43,0.5,0.42,3.0,0
m-a-d-n-e-s-s.csv,0.3,0.55,0.15,0.67,2.0,15
novembre.csv,0.2,0.43,0.26,0.64,3.0,4
qtwin.csv,0.12,0.33,0.07,0.8,2.0,8
st-filteredstatistics.csv,0.9,0.35,0.72,0.42,2.0,2
tweetsharp.csv,0.52,0.35,0.39,0.6,1.0,10
unladen-swallow.csv,0.39,0.42,0.29,0.53,2.0,7
wishmaster.csv,0.38,0.47,0.28,0.57,2.0,9
