,critterding.csv,firebird.csv,jcae.csv,nosleepsoftware.csv,hydrogen.csv,genecys.csv,monetdb.csv,riff-evolve.csv,mimosa.csv,alpine.csv,acdk.csv,quarkplayer.csv,zoolib.csv,virtuoso.csv,kftpgrabber.csv,xined.csv,openmsx.csv,fmri-dmt.csv,autowikibrowser.csv,libarchive.csv
acdk.csv,1.0,0.0,22.0,13.0,8.0,0.0,4.0,0.0,0.0,3.0,1.0,12.0,5.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0
alpine.csv,2.0,2.0,2.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,168.0,1.0,2.0,1.0,0.0,2.0,67.0,1.0,0.0
autowikibrowser.csv,2.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,7.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0
critterding.csv,0.0,0.0,29.0,0.0,37.0,0.0,2.0,5.0,5.0,7.0,3.0,6.0,12.0,14.0,14.0,0.0,3.0,14.0,1.0,2.0
firebird.csv,0.0,0.0,19.0,12.0,3.0,1.0,3.0,0.0,0.0,20.0,65.0,20.0,4.0,15.0,9.0,0.0,0.0,10.0,1.0,2.0
fmri-dmt.csv,0.0,0.0,87.0,62.0,115.0,0.0,145.0,2.0,2.0,152.0,8.0,4.0,30.0,181.0,91.0,52.0,0.0,0.0,6.0,3.0
genecys.csv,1.0,3.0,46.0,4.0,2.0,0.0,12.0,0.0,1.0,6.0,3.0,11.0,9.0,33.0,24.0,0.0,0.0,6.0,13.0,4.0
hydrogen.csv,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,7.0,168.0,14.0,0.0,5.0,4.0,0.0,6.0,9.0,0.0
jcae.csv,74.0,329.0,0.0,62.0,0.0,70.0,0.0,0.0,0.0,152.0,2.0,168.0,360.0,181.0,1.0,1.0,1.0,2.0,0.0,116.0
kftpgrabber.csv,2.0,0.0,10.0,2.0,15.0,0.0,12.0,0.0,0.0,2.0,37.0,3.0,23.0,22.0,0.0,6.0,2.0,5.0,4.0,2.0
libarchive.csv,3.0,1.0,16.0,13.0,7.0,0.0,7.0,1.0,0.0,5.0,13.0,1.0,4.0,3.0,9.0,6.0,3.0,1.0,3.0,0.0
mimosa.csv,1.0,0.0,37.0,8.0,4.0,0.0,4.0,0.0,0.0,7.0,24.0,13.0,9.0,14.0,14.0,0.0,2.0,3.0,14.0,3.0
monetdb.csv,3.0,0.0,8.0,0.0,6.0,1.0,0.0,0.0,6.0,32.0,0.0,26.0,9.0,6.0,2.0,2.0,0.0,15.0,15.0,4.0
nosleepsoftware.csv,0.0,2.0,4.0,0.0,115.0,0.0,2.0,0.0,79.0,12.0,0.0,168.0,12.0,181.0,91.0,52.0,0.0,67.0,0.0,6.0
openmsx.csv,2.0,0.0,29.0,1.0,5.0,0.0,15.0,0.0,1.0,9.0,5.0,14.0,5.0,23.0,15.0,0.0,0.0,2.0,7.0,7.0
quarkplayer.csv,2.0,4.0,35.0,1.0,20.0,0.0,3.0,7.0,79.0,18.0,3.0,0.0,17.0,22.0,18.0,52.0,2.0,6.0,11.0,12.0
riff-evolve.csv,2.0,1.0,15.0,4.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,8.0,0.0,1.0
virtuoso.csv,2.0,0.0,44.0,1.0,3.0,0.0,3.0,0.0,1.0,11.0,3.0,7.0,15.0,0.0,29.0,4.0,2.0,6.0,15.0,6.0
xined.csv,2.0,0.0,12.0,0.0,2.0,0.0,6.0,4.0,10.0,18.0,0.0,11.0,26.0,7.0,11.0,0.0,2.0,3.0,6.0,2.0
zoolib.csv,1.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,10.0,8.0,0.0,0.0,1.0,3.0,2.0,6.0,3.0,1.0
