,empyrean.csv,amanda.csv,nutz.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,pokeglobal.csv,jgameai.csv,zealos.csv,gogoego.csv,jhotdraw.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,unflobtactical.csv,snakeyaml.csv,impala.csv,cascading.csv,gnome-jabber.csv,chaosrts.csv,exl.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,tradelink.csv,google-gears.csv,glelite.csv,gstreamer.csv,crux-framework.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,cortex-vfx.csv,ffigo.csv,mplayer-ce.csv,wikipediardware.csv,mbse.csv,clamav.csv,yafdotnet.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,oscarmcmaster.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv,arianne.csv,qgis.csv,bl-toolkit.csv,rsyslog.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,vars-redux.csv,gnupdate.csv,alsa.csv,xqilla.csv,xapian.csv,les-indemodables.csv,biopax.csv,ng4j.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,wxstudio.csv,simplewebservices.csv,uwom.csv
werx.csv,0.99,1.0,1.0,0.98,1.0,0.97,1.0,1.0,1.0,1.0,0.87,1.0,0.97,0.95,1.0,1.0,0.97,1.0,0.92,0.97,1.0,0.96,0.56,0.94,0.91,1.0,0.95,0.95,1.0,0.98,1.0,1.0,0.98,0.79,0.97,0.99,0.99,1.0,0.81,1.0,1.0,0.94,1.0,1.0,1.0,0.71,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.99,0.99,0.98,0.78,0.71,0.98,0.94,0.75,1.0,0.65,0.96,0.94,1.0,1.0,1.0,0.88,1.0,1.0,1.0,0.97,0.79,0.96,1.0,0.94,1.0,1.0,0.88,0.84,1.0,0.99,1.0,1.0,1.0,0.83,1.0,0.92,0.94,0.98,1.0,0.97,0.94
