,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,0.85,0.37,0.45,0.25,0.37,0.24,0.49
bibedt.csv,0.61,0.42,0.63,0.13,0.14,0.42,0.05
fulguro.csv,0.51,0.0,0.09,0.24,0.39,0.0,0.65
glelite.csv,0.0,0.27,0.09,0.13,0.32,0.97,0.62
go.csv,0.66,0.72,0.66,0.4,0.45,0.48,0.41
libmesh.csv,0.1,0.35,0.44,0.5,0.65,0.07,0.37
moving-pictures.csv,0.67,0.28,0.53,0.69,0.33,0.37,0.61
