,recall,precision,pf,wins
codesmith.csv,0.5,0.52,0.54,5
fityk.csv,0.75,0.58,0.71,13
ivataopenportal.csv,0.88,0.56,0.84,7
lcfizvtop.csv,0.49,0.57,0.59,10
lite.csv,0.23,0.54,0.16,15
onotoa.csv,0.47,0.5,0.47,4
openwbem.csv,0.55,0.48,0.37,8
orc.csv,0.27,0.5,0.15,12
plato.csv,0.99,0.52,0.98,2
rodin-b-sharp.csv,0.25,0.56,0.16,16
ta3d.csv,0.14,0.4,0.14,0
tycho.csv,0.4,0.5,0.33,9
umber.csv,0.84,0.58,0.74,14
vienna-add-in.csv,0.58,0.48,0.55,3
wpdev.csv,1.0,0.51,0.99,1
xcmetadataservicestoolkit.csv,0.66,0.5,0.55,6
yarp0.csv,0.63,0.53,0.55,11
