,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.62,0.59,0.95,0.28,0.67,0.81,1.0,0.25
decidr.csv,0.41,0.66,0.3,0.56,0.98,0.55,0.0,0.38
exist.csv,0.19,0.65,0.22,0.47,0.56,0.96,0.0,0.5
ivatamasks.csv,1.0,0.59,0.3,0.58,0.75,0.37,1.0,0.62
libopenmetaverse.csv,0.96,0.75,0.82,1.0,0.94,0.46,0.0,0.75
mule.csv,0.41,0.99,0.03,0.33,0.58,0.42,0.0,0.5
runuomondains.csv,0.15,0.05,0.03,0.06,0.04,0.13,0.0,0.75
