,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.71,0.62,0.95,0.33,0.67,0.67,0.05,0.11
decidr.csv,0.51,0.63,0.41,0.58,0.99,0.59,0.0,0.17
exist.csv,0.32,0.66,0.33,0.52,0.64,0.97,0.0,0.28
ivatamasks.csv,1.0,0.61,0.39,0.55,0.67,0.46,0.08,0.19
libopenmetaverse.csv,0.79,0.66,0.63,0.99,0.69,0.5,0.0,0.32
mule.csv,0.55,0.99,0.06,0.42,0.58,0.53,0.0,0.27
runuomondains.csv,0.24,0.09,0.06,0.11,0.07,0.21,0.0,0.86
