,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.64,0.57,0.95,0.31,0.65,0.49,0.74,0.28
decidr.csv,0.44,0.56,0.34,0.57,0.98,0.55,0.0,0.41
exist.csv,0.23,0.62,0.26,0.5,0.59,0.96,0.0,0.53
ivatamasks.csv,1.0,0.56,0.34,0.54,0.64,0.41,0.89,0.53
libopenmetaverse.csv,0.0,0.5,0.09,0.99,0.05,0.47,0.0,0.71
mule.csv,0.46,0.99,0.04,0.37,0.55,0.46,0.0,0.53
runuomondains.csv,0.18,0.06,0.04,0.07,0.05,0.16,0.0,0.79
