,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.42,0.44,0.62,0.88,0.46,0.4,0.51,0.9
decidr.csv,0.6,0.42,0.71,0.48,0.46,0.47,0.57,0.54
exist.csv,0.8,0.38,0.67,0.52,0.47,0.45,0.52,0.52
ivatamasks.csv,0.44,0.51,0.88,0.51,0.43,0.57,0.62,0.59
libopenmetaverse.csv,0.44,0.48,0.48,0.51,0.37,0.52,0.39,0.6
mule.csv,0.54,0.46,0.5,0.57,0.47,0.58,0.83,0.55
runuomondains.csv,0.96,0.88,0.8,0.5,0.97,0.97,0.8,0.83
