,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.73,0.51,0.92,0.73,0.8,0.96,0.98,0.75,0.0,0.88,0.81,0.43,0.91,0.86,0.5,0.67,0.56
beast-mcmc.csv,0.54,0.68,0.7,0.74,0.51,0.53,0.61,0.53,0.67,0.6,0.75,0.49,0.48,0.5,0.58,0.51,0.43
bscwweasel.csv,0.83,0.0,0.93,0.95,0.8,0.89,0.96,0.94,0.67,0.83,0.88,0.67,0.99,0.86,0.5,0.8,0.67
codeblocks.csv,0.42,0.94,0.58,0.67,0.44,0.44,0.4,0.48,0.4,0.53,0.54,0.67,0.43,0.41,0.34,0.39,0.36
gamestone.csv,0.93,0.88,0.97,0.93,0.88,0.79,0.87,0.95,0.75,0.96,0.97,0.88,0.99,0.94,0.9,0.57,0.59
iaml.csv,0.44,0.5,0.41,0.71,0.48,0.46,0.46,0.5,0.36,0.5,0.58,0.45,0.43,0.41,0.53,0.41,0.32
jbasic.csv,0.61,0.92,0.9,0.86,0.92,0.69,0.98,0.75,0.86,0.58,0.75,0.9,0.93,0.95,0.9,0.92,0.5
modplug.csv,0.5,0.5,0.38,0.45,0.36,0.48,0.36,0.51,0.46,0.55,0.45,0.47,0.43,0.37,0.36,0.42,0.37
pdfedit.csv,0.47,0.88,0.61,0.95,0.51,0.61,0.66,0.55,0.67,0.45,0.63,0.52,0.67,0.5,0.81,0.68,0.38
redshell.csv,0.45,0.43,0.36,0.46,0.35,0.41,0.36,0.47,0.45,0.43,0.41,0.43,0.43,0.39,0.36,0.39,0.31
sabbu.csv,0.51,0.77,0.54,0.68,0.45,0.58,0.84,0.57,0.69,0.53,0.59,0.45,0.59,0.68,0.48,0.55,0.5
silvertree.csv,0.77,0.45,0.57,0.77,0.42,0.62,0.91,0.5,0.46,0.46,0.52,0.62,0.64,0.93,0.97,0.54,0.34
t-2.csv,0.95,0.9,0.97,0.98,0.65,0.88,0.95,0.97,0.8,0.75,0.97,0.81,0.99,0.84,0.8,0.9,0.88
xinity.csv,0.42,0.8,0.42,0.56,0.75,0.59,0.47,0.57,0.86,0.55,0.56,0.69,0.52,0.8,0.44,0.73,0.41
xreal.csv,0.5,0.0,0.93,0.0,0.0,0.0,0.0,0.88,0.0,0.92,0.0,0.5,0.0,0.8,0.5,0.9,0.0
zabbix.csv,0.5,0.45,0.38,0.53,0.45,0.48,0.46,0.47,0.44,0.44,0.41,0.4,0.42,0.43,0.67,0.42,0.29
zengine.csv,0.4,0.41,0.34,0.43,0.38,0.4,0.37,0.41,0.42,0.41,0.43,0.38,0.44,0.36,0.34,0.37,0.3
