,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,3.0,13.0,12.0,43.0,0.0,0.0,0.0,0.0,49.0,2.0,0.0,6.0,87.0,4.0,0.0,0.0,1.0
beast-mcmc.csv,4.0,15.0,0.0,20.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,5.0,6.0,25.0,0.0,0.0,0.0
bscwweasel.csv,0.0,59.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,13.0,183.0,0.0,0.0,0.0
codeblocks.csv,3.0,12.0,3.0,7.0,2.0,0.0,56.0,0.0,0.0,1.0,2.0,9.0,5.0,23.0,0.0,0.0,0.0
gamestone.csv,0.0,0.0,10.0,9.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,42.0,183.0,0.0,0.0,0.0
iaml.csv,1.0,4.0,2.0,32.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,6.0,13.0,26.0,0.0,2.0,0.0
jbasic.csv,5.0,10.0,3.0,4.0,2.0,5.0,39.0,0.0,0.0,0.0,2.0,2.0,4.0,15.0,1.0,3.0,0.0
modplug.csv,5.0,14.0,9.0,4.0,2.0,4.0,8.0,0.0,2.0,0.0,2.0,4.0,22.0,133.0,0.0,0.0,0.0
pdfedit.csv,3.0,4.0,6.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,53.0,19.0,0.0,0.0,0.0
redshell.csv,5.0,7.0,8.0,15.0,2.0,5.0,9.0,0.0,2.0,0.0,0.0,6.0,8.0,42.0,0.0,0.0,1.0
sabbu.csv,0.0,59.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,10.0,2.0,0.0,1.0
silvertree.csv,3.0,23.0,10.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,62.0,38.0,7.0,1.0,0.0
t-2.csv,2.0,20.0,6.0,32.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,53.0,1.0,0.0,1.0
xinity.csv,0.0,3.0,2.0,7.0,1.0,0.0,49.0,0.0,0.0,2.0,1.0,1.0,29.0,3.0,3.0,4.0,0.0
xreal.csv,1.0,59.0,7.0,161.0,85.0,154.0,405.0,0.0,49.0,1.0,244.0,0.0,818.0,0.0,161.0,7.0,66.0
zabbix.csv,5.0,21.0,10.0,37.0,1.0,5.0,8.0,0.0,2.0,0.0,0.0,7.0,41.0,25.0,0.0,0.0,1.0
zengine.csv,2.0,17.0,11.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,88.0,35.0,0.0,0.0,0.0
