,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.38,0.88,0.2,0.45,0.12,0.16,0.96,0.32,0.0,0.06,0.39,0.8,0.25,0.4,0.03,0.05,0.41
beast-mcmc.csv,0.64,0.25,0.97,0.45,0.67,0.53,0.6,0.57,0.37,0.37,0.34,0.72,0.51,0.8,0.65,0.47,0.46
bscwweasel.csv,0.09,0.0,0.14,0.95,0.07,0.08,0.04,0.09,0.08,0.05,0.04,0.04,0.08,0.0,0.03,0.07,0.05
codeblocks.csv,0.76,0.25,0.44,0.4,0.77,0.99,0.91,0.78,0.39,0.3,0.3,0.28,0.65,0.6,0.75,0.82,0.44
gamestone.csv,0.19,1.0,0.14,0.1,0.14,0.21,0.32,0.1,0.08,0.13,0.16,0.24,0.12,0.0,0.15,0.35,0.39
iaml.csv,0.59,0.88,0.82,0.5,0.74,0.62,0.68,0.48,0.53,0.68,0.94,0.72,0.77,1.0,0.55,0.62,0.8
jbasic.csv,0.64,0.12,0.36,0.05,0.12,0.37,0.09,0.26,0.32,0.9,0.34,0.2,0.14,0.2,0.14,0.15,0.54
modplug.csv,0.83,0.38,0.8,0.7,0.84,0.66,0.98,0.54,0.79,0.49,0.69,0.6,0.77,0.6,0.78,1.0,0.63
pdfedit.csv,0.67,0.25,0.52,0.25,1.0,0.5,0.51,0.37,0.26,0.98,0.31,0.48,0.25,1.0,0.37,0.42,0.66
redshell.csv,0.97,0.75,0.94,0.75,0.98,0.98,0.98,1.0,0.87,1.0,0.89,0.84,0.79,1.0,1.0,0.96,0.88
sabbu.csv,0.95,0.0,0.62,0.45,0.7,0.4,0.43,0.42,0.34,0.7,0.28,0.72,0.28,0.6,0.45,0.4,0.59
silvertree.csv,0.26,0.62,0.48,0.45,0.77,0.37,0.23,0.56,0.53,0.7,0.53,0.92,0.48,0.2,0.34,0.42,0.76
t-2.csv,0.14,0.12,0.09,0.05,0.47,0.28,0.23,0.18,0.16,0.03,0.37,0.32,0.89,0.4,0.26,0.25,0.1
xinity.csv,0.64,0.12,0.67,0.4,0.35,0.36,0.6,0.41,0.13,0.65,0.53,0.16,0.47,0.2,0.42,0.2,1.0
xreal.csv,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.37,0.0,0.04,0.0,1.0,0.0,0.02,0.0
zabbix.csv,0.81,0.88,0.92,0.6,0.63,0.79,0.77,0.83,0.95,0.92,0.91,0.88,0.83,0.8,0.98,0.78,0.98
zengine.csv,0.83,0.88,1.0,1.0,0.79,0.9,0.91,0.81,1.0,0.95,0.51,0.96,1.0,1.0,0.74,0.91,0.95
