,xbrlapi.csv,vdsf.csv,codeblocks.csv,ldview.csv,red5.csv,bulmages.csv,ctrlr.csv,ipfire-wall.csv,t-2.csv,libmesh.csv,free-evolution.csv,xcf.csv,l2j.csv,jruby.csv,tencompetence.csv,fulguro.csv,gisgraphy.csv
bulmages.csv,4.0,1261.0,154.0,4.0,1.0,0.0,79.0,0.0,89.0,0.0,4.0,1.0,6.0,0.0,0.0,89.0,8.0
codeblocks.csv,1.0,4.0,0.0,0.0,1.0,12.0,0.0,4.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
ctrlr.csv,0.0,1261.0,5.0,0.0,0.0,0.0,1.0,4.0,67.0,0.0,9.0,4.0,5.0,0.0,0.0,2.0,1.0
free-evolution.csv,0.0,4.0,4.0,6.0,0.0,0.0,2.0,9.0,17.0,3.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0
fulguro.csv,0.0,3.0,1.0,57.0,0.0,3.0,2.0,5.0,83.0,0.0,9.0,4.0,4.0,1.0,0.0,5.0,1.0
gisgraphy.csv,1.0,1261.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,2.0
ipfire-wall.csv,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,120.0,4.0,8.0,2.0,7.0,0.0,0.0,0.0,10.0
jruby.csv,0.0,5.0,1.0,5.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,0.0
l2j.csv,0.0,121.0,0.0,2.0,1.0,10.0,0.0,0.0,88.0,1.0,1.0,4.0,1.0,0.0,0.0,8.0,2.0
ldview.csv,0.0,5.0,4.0,0.0,2.0,0.0,0.0,6.0,73.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0
libmesh.csv,0.0,1261.0,1.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,15.0,1.0,2.0,0.0,0.0,7.0,0.0
red5.csv,0.0,103.0,4.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,10.0,7.0,3.0,0.0,1.0,2.0,0.0
t-2.csv,0.0,24.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,2.0,4.0,0.0,0.0,3.0,0.0
tencompetence.csv,0.0,4.0,1.0,0.0,0.0,8.0,1.0,3.0,88.0,0.0,13.0,3.0,9.0,0.0,0.0,1.0,1.0
vdsf.csv,0.0,4.0,5.0,0.0,0.0,0.0,2.0,6.0,87.0,0.0,16.0,4.0,5.0,0.0,0.0,0.0,1.0
xbrlapi.csv,0.0,1261.0,0.0,2.0,0.0,3.0,1.0,3.0,88.0,3.0,8.0,1.0,3.0,0.0,0.0,1.0,1.0
xcf.csv,3.0,5.0,4.0,2.0,0.0,5.0,0.0,3.0,87.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0
